Documento;Órgão;Grupo;Natureza;Elemento;CPF/CNPJ Fornecedor;Fornecedor;Valor Empenhado;Valor Liquidado;Valor Pago
2017NE00001;CÂMARA MUNICIPAL DE PARNAMIRIM;PESSOAL E ENCARGOS SOCIAIS;3.1.90.11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;000001;FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE PARNAMIR;8717668,6500;699637,8200;636806,5000
2017NE00016;CÂMARA MUNICIPAL DE PARNAMIRIM;PESSOAL E ENCARGOS SOCIAIS;3.1.90.13;OBRIGAÇÃES PATRONAIS;29.979.036/0251-35;INSS- INST. NACIONAL DE SEGURIDADE SOCIAL;1364419,7800;0,0000;0,0000
2017NE00002;CÂMARA MUNICIPAL DE PARNAMIRIM;OUTRAS DESPESAS CORRENTES;3.3.90.39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;08.324.196/0001-81;COSERN -  GRUPO NEOENERGIA;82043,5700;7914,4200;7914,4200
2017NE00003;CÂMARA MUNICIPAL DE PARNAMIRIM;OUTRAS DESPESAS CORRENTES;3.3.90.39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;08.334.385/0001-35;CAERN - COMPANHIA DE ÁGUAS E ESGOTOS DO RN;14149,9500;807,8100;807,8100
2017NE00004;CÂMARA MUNICIPAL DE PARNAMIRIM;OUTRAS DESPESAS CORRENTES;3.3.90.39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;13.180.766/0001-47;LINDON JONSON DA SILVA 02026353417;18000,0000;2250,0000;0,0000
2017NE00005;CÂMARA MUNICIPAL DE PARNAMIRIM;OUTRAS DESPESAS CORRENTES;3.3.90.39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;07.096.443/0001-77;CICCARELLI E FRANÇA LTDA ME;101416,7000;9172,9000;0,0000
2017NE00006;CÂMARA MUNICIPAL DE PARNAMIRIM;OUTRAS DESPESAS CORRENTES;3.3.90.39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;20.745.120/0001-25;PENAPI SOLUÇÕES TECNOLOGICAS LTDA ME;44855,9600;0,0000;0,0000
2017NE00007;CÂMARA MUNICIPAL DE PARNAMIRIM;OUTRAS DESPESAS CORRENTES;3.3.90.39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;08.296.219/0001-91;L.R. DA FONSECA ME;0,0000;0,0000;0,0000
2017NE00008;CÂMARA MUNICIPAL DE PARNAMIRIM;OUTRAS DESPESAS CORRENTES;3.3.90.39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33.000.118/0016-55;TELEMAR NORTE LESTE S/A;66942,2500;10345,5300;7951,9600
2017NE00009;CÂMARA MUNICIPAL DE PARNAMIRIM;OUTRAS DESPESAS CORRENTES;3.3.90.39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;07.864.090/0001-08;FORTEX CONSTRUÇÕES E SERVIÇOS LTDA EPP;125394,4100;0,0000;0,0000
2017NE00010;CÂMARA MUNICIPAL DE PARNAMIRIM;OUTRAS DESPESAS CORRENTES;3.3.90.39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;08.692.312/0001-15;FLASH VIGILÂNCIA LTDA;51403,2400;7343,3200;0,0000
2017NE00011;CÂMARA MUNICIPAL DE PARNAMIRIM;OUTRAS DESPESAS CORRENTES;3.3.90.39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;00.000.000/2872-02;BANCO DO BRASIL S/A;37,9200;37,9200;37,9200
2017NE00012;CÂMARA MUNICIPAL DE PARNAMIRIM;OUTRAS DESPESAS CORRENTES;3.3.90.39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;00.000.000/2872-02;BANCO DO BRASIL S/A;764,3000;764,3000;764,3000
2017NE00013;CÂMARA MUNICIPAL DE PARNAMIRIM;OUTRAS DESPESAS CORRENTES;3.3.90.39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;09.473.609/0001-52;L A F BORBUREMA;0,0000;0,0000;0,0000
2017NE00014;CÂMARA MUNICIPAL DE PARNAMIRIM;OUTRAS DESPESAS CORRENTES;3.3.90.30;MATERIAL DE CONSUMO;09.473.609/0001-52;L A F BORBUREMA;624,1000;0,0000;0,0000
2017NE00015;CÂMARA MUNICIPAL DE PARNAMIRIM;OUTRAS DESPESAS CORRENTES;3.3.90.39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;09.473.609/0001-52;L A F BORBUREMA;99,0000;0,0000;0,0000
2017NE00017;CÂMARA MUNICIPAL DE PARNAMIRIM;OUTRAS DESPESAS CORRENTES;3.3.90.39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;08.296.219/0001-91;L.R. DA FONSECA ME;26062,5000;8687,5000;0,0000
2017NE00026;CÂMARA MUNICIPAL DE PARNAMIRIM;OUTRAS DESPESAS CORRENTES;3.3.90.39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;13.165.472/0001-46;RMS DA SILVA COMERCIO DE MOVEIS EIRELI-ME;10099,9800;0,0000;0,0000
2017NE00027;CÂMARA MUNICIPAL DE PARNAMIRIM;OUTRAS DESPESAS CORRENTES;3.3.90.39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;00.000.000/2872-02;BANCO DO BRASIL S/A;10,2100;10,2100;10,2100
